Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2011,BE0,DCHR,"Human Resources, Department of",% of Certified Public Managers transitioning into management positions and/or leadership roles within one year of certification,Percentage,Output,Neutral,Annual,35,,,,38.89,38.89,Not Rated B,Baseline Measure,,124
2011,BE0,DCHR,"Human Resources, Department of",% of electronic recruitment processing completed within 48 hours for Tier III agencies,Percentage,Output,Up is Better,Quarterly,80,62.58,14.88,0.76,0.66,3.35,4.18%,Not Achieved,,125
2011,BE0,DCHR,"Human Resources, Department of",% of employees enrolled in Direct Deposit,Percentage,Output,Up is Better,Quarterly,90,95.83,95.34,96.2,95.56,95.73, > 100%,Fully Achieved,,126
2011,BE0,DCHR,"Human Resources, Department of",% of employees enrolled in ESS,Percentage,Output,Up is Better,Quarterly,90,98.05,97.44,96.45,96.52,97.12, > 100%,Fully Achieved,,127
2011,BE0,DCHR,"Human Resources, Department of",% of employees participating in Deferred Compensation,Percentage,Output,Up is Better,Quarterly,40,40.79,40.13,40.96,39.9,40.44, > 100%,Fully Achieved,,128
2011,BE0,DCHR,"Human Resources, Department of",% of new position descriptions written with minimum qualifications,Percentage,Output,Up is Better,Quarterly,25,33.33,22.95,31.87,26.37,27.68, > 100%,Fully Achieved,,129
2011,BE0,DCHR,"Human Resources, Department of",% of salary surveys completed within 14 days or survey deadline,Percentage,Outcome,Up is Better,Quarterly,80,100,66.67,55.56,80,82.61, > 100%,Fully Achieved,,130
2011,BE0,DCHR,"Human Resources, Department of",Average time (hours) spent per employee in WDA instructor led training,Ratio,Outcome,Up is Better,Annual,6,,,,5,5,83.33%,Partially Achieved,,131
2011,BE0,DCHR,"Human Resources, Department of",Average time (hours) spent per employee in WDA online training,Ratio,Output,Up is Better,Annual,3,,,,2.89,2.89,96.29%,Partially Achieved,,132
2011,BE0,DCHR,"Human Resources, Department of",Percent of applicants reporting satisfied or extremely satisfied with DCHR customer service,Percentage,Output,Up is Better,Quarterly,90,97.37,90.91,99.23,98.78,98.58, > 100%,Fully Achieved,,133
2011,BE0,DCHR,"Human Resources, Department of",Percent of management employees reporting satisfaction with human  resources services,Percentage,Output,Up is Better,Quarterly,97,100,100,100,100,100, > 100%,Fully Achieved,,134
2011,BE0,DCHR,"Human Resources, Department of",Percent of non-management employees reporting satisfaction with human  resources services,Percentage,Output,Up is Better,Quarterly,97,97.97,99.56,99.29,99.18,99.08, > 100%,Fully Achieved,,135
2011,BE0,DCHR,"Human Resources, Department of",Percentage of MSS Employees that are District Residents,Percentage,Output,Up is Better,Quarterly,35,35.68,35.57,38.77,39.01,36.27, > 100%,Fully Achieved,,136
2011,BE0,DCHR,"Human Resources, Department of",Percentage of responses to customer inquiries received by �Ask the Director� within 24 hours,Percentage,Output,Up is Better,Quarterly,90,98.6,98.54,100,100,99.17, > 100%,Fully Achieved,,137
2011,BE0,DCHR,"Human Resources, Department of",Total Number of Vacancies,Raw Number,Output,Down is Better,Quarterly,1000,177,108,207,283,775, > 100%,Fully Achieved,,138
2011,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from About Face Program ,Raw Number,Output,Up is Better,Semi-annual,90,,19,,140,159, > 100%,Fully Achieved,,139
2011,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from Youth Leaders Camp ,Raw Number,Output,Up is Better,Annual,100,,,,94,94,94%,Partially Achieved,YOUTH PROGRAMS,140
2011,FK0,DCNG,"National Guard, District of Columbia",# of participants from Drug Education for Youth (DEFY) program ,Raw Number,Output,Up is Better,Annual,120,,,,60,60,50%,Not Achieved,,141
2011,FK0,DCNG,"National Guard, District of Columbia",# of participants from Youth Challenge program (DCYCP) ,Raw Number,Output,Up is Better,Semi-annual,100,,36,,44,80,80%,Partially Achieved,,142
2011,FK0,DCNG,"National Guard, District of Columbia",End strength,Raw Number,Output,Up is Better,Annual,2654,,,,2563,2563,96.57%,Partially Achieved,,143
2011,FK0,DCNG,"National Guard, District of Columbia",Number of Counter Drug Operation ,Raw Number,Output,Up is Better,Quarterly,50,5,6,20,27,58, > 100%,Fully Achieved,,144
2011,FK0,DCNG,"National Guard, District of Columbia",Nunber of Civil Support Team exercise hours ,Raw Number,Output,Up is Better,Quarterly,5900,750,770,1210,650,3380,57.29%,Not Achieved,,145
2011,FK0,DCNG,"National Guard, District of Columbia",Nunber of Preparedness exercises ,Raw Number,Output,Up is Better,Quarterly,20,3,3,3,4,13,65%,Not Achieved,,146
2011,BY0,DCOA,"Aging, District of Columbia Office on",Average delivery time per home delivered meal,Raw Number,Efficiency,Down is Better,Quarterly,2.5,2.5,2.5,2.5,2.5,10,25%,Not Achieved,,147
2011,BY0,DCOA,"Aging, District of Columbia Office on",Average time (days) to close ADRC case,Raw Number,Input,Down is Better,Quarterly,14,14,14,14,14,56,25%,Not Achieved,,148
2011,BY0,DCOA,"Aging, District of Columbia Office on",Cost savings from vehicle maintenance due to new vehicles,Dollar Amount,Efficiency,Up is Better,Annual,0,,,,0,0,No Data,Not Rated Insufficient Data,,149
2011,BY0,DCOA,"Aging, District of Columbia Office on",Number of elderly and disabled customers served for all services (DCOA and ADRC),Raw Number,Input,Up is Better,Annual,10400,,,,10400,10400,100%,Fully Achieved,,150
2011,BY0,DCOA,"Aging, District of Columbia Office on",Number of new EPD Waiver applications and re-certifications processed (DHS:IMA and ADRC combined),Raw Number,Outcome,Up is Better,Quarterly,174,71,36,39,28,174,100.00%,Fully Achieved,,151
2011,BY0,DCOA,"Aging, District of Columbia Office on",Number of new customers served by ADRC age 18-59,Raw Number,Outcome,Up is Better,Quarterly,1500,67,62,42,82,253,16.87%,Not Achieved,,152
2011,BY0,DCOA,"Aging, District of Columbia Office on",Number of organized Aging in Place programs and Senior Villages funded and operational,Raw Number,Output,Up is Better,Annual,5,,,,5,5,100%,Fully Achieved,,153
2011,BY0,DCOA,"Aging, District of Columbia Office on",Number of persons attending DCOA/ADRC outreach events and activities,Raw Number,Input,Up is Better,Quarterly,16000,1483,635,4815,1067,8000,50.00%,Not Achieved,,154
2011,BY0,DCOA,"Aging, District of Columbia Office on","Number of seniors receiving health promotion, nutrition education and counselling programs at centers and network sites",Raw Number,Output,Up is Better,Annual,8000,,,,3978,3978,50%,Not Achieved,,155
2011,BY0,DCOA,"Aging, District of Columbia Office on",Percent of seniors seeking employment and receiving job placements,Percentage,Outcome,Up is Better,Annual,32.77,,,,32.77,32.77, > 100%,Fully Achieved,,156
2011,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of persons requesting and receiving nutritious meals,Percentage,Demand,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,,157
2011,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of wellness center participants who increase their awareness and adopt healthy behaviors as identified by improvements in their overall health ,Percentage,Output,Up is Better,Annual,80,,,,100,100, > 100%,Fully Achieved,,158
2011,BY0,DCOA,"Aging, District of Columbia Office on",Total number of ADRC cases,Raw Number,Outcome,Up is Better,Quarterly,1546,385,385,442,334,1546,100%,Fully Achieved,,159
2011,BY0,DCOA,"Aging, District of Columbia Office on",Value of competitive grants awarded to DCOA,Dollar Amount,Outcome,Up is Better,Annual,6829000,,,,1327151,1327151,19.43%,Not Achieved,,160
2011,RP0,DCOCA,"Community Affairs, Office of","# of workshops, seminars or webinars aimed at fiscal health of female residents and entrepreneurs",Raw Number,Output,Up is Better,Annual,4,,,,,0,No Data,Not Rated Insufficient Data,CONSTITUENT AFFARIS,161
2011,RP0,DCOCA,"Community Affairs, Office of","Attend all civic association meetings, ANCs and PSA meetings each at least six (6) times a year and provide outreach information on Agency and DC Government programs/policy.",Raw Number,Output,Up is Better,Annual,1191,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF COMMUNITY RELATIONS & SERVICES,162
2011,RP0,DCOCA,"Community Affairs, Office of",Conduct at least one (1) multi-agency �Operation Fix-It� in each of the eight (8) wards of the District of Columbia weekly,Raw Number,Output,Up is Better,Annual,1298,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF COMMUNITY RELATIONS & SERVICES,163
2011,RP0,DCOCA,"Community Affairs, Office of",Number of breast cancer screenings ,Raw Number,Output,Up is Better,Annual,500,,,,,0,No Data,Not Rated Insufficient Data,CONSTITUENT AFFARIS,164
2011,RP0,DCOCA,"Community Affairs, Office of",Number of documented long-term cases resolved by OCA offices,Raw Number,Output,Up is Better,Annual,1500,,,,,0,No Data,Not Rated Insufficient Data,CONSTITUENT AFFARIS,165
2011,BJ0,DCOZ,"Zoning, Office of",# of BZA cases filed,Raw Number,Demand,Neutral,Quarterly,0,38,37,39,49,163,Not Rated W,Workload Measure,ZONING SERVICES,166
2011,BJ0,DCOZ,"Zoning, Office of",# of BZA orders issued,Raw Number,Output,Neutral,Quarterly,0,40,36,41,20,137,Not Rated W,Workload Measure,ZONING SERVICES,167
2011,BJ0,DCOZ,"Zoning, Office of",# of ZC and BZA cases filed online,Raw Number,Output,Up is Better,Quarterly,10,15,23,56,25,119, > 100%,Fully Achieved,ZONING SERVICES,168
2011,BJ0,DCOZ,"Zoning, Office of",# of ZC cases filed,Raw Number,Demand,Neutral,Quarterly,0,21,13,16,13,63,Not Rated W,Workload Measure,ZONING SERVICES,169
2011,BJ0,DCOZ,"Zoning, Office of",# of ZC orders issued,Raw Number,Output,Neutral,Quarterly,0,20,7,10,26,63,Not Rated W,Workload Measure,ZONING SERVICES,170
2011,BJ0,DCOZ,"Zoning, Office of",# of public outreach meetings held,Raw Number,Output,Up is Better,Quarterly,12,1,2,7,3,13, > 100%,Fully Achieved,ZONING SERVICES,171
2011,BJ0,DCOZ,"Zoning, Office of",% of BZA hearings scheduled within 4 months of application acceptance (excluding recess month),Percentage,Efficiency,Up is Better,Quarterly,85,79.49,100,94.87,95.83,92.77, > 100%,Fully Achieved,,172
2011,BJ0,DCOZ,"Zoning, Office of",% of BZA summary orders issued within 2 weeks of decision,Percentage,Efficiency,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,ZONING SERVICES,173
2011,BJ0,DCOZ,"Zoning, Office of",% of website inquiries responded to within 24 hours or the next business day,Percentage,Efficiency,Up is Better,Quarterly,98,97.87,100,100,100,99.59, > 100%,Fully Achieved,ZONING SERVICES,174
2011,BJ0,DCOZ,"Zoning, Office of",% of zoning certifications completed within 2 weeks,Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,ZONING SERVICES,175
2011,FH0,DCPC,"Police Complaints, Office of",Number of outreach activities sponsored or attended by OPC,Raw Number,Output,Up is Better,Annual,24,,,,24,24,100.00%,Fully Achieved,PUBLIC RELATIONS,176
2011,FH0,DCPC,"Police Complaints, Office of",Percent of Complaint Examiner decisions issued within 120 days,Percentage,Efficiency,Up is Better,Annual,90,,,,42.86,42.86,47.62%,Not Achieved,COMPLAINT RESOLUTION,177
2011,FH0,DCPC,"Police Complaints, Office of",Percent of complaints resolved through mediation,Percentage,Outcome,Up is Better,Annual,9,,,,8.7,8.7,96.62%,Partially Achieved,MEDIATION,178
2011,FH0,DCPC,"Police Complaints, Office of",Percentage of investigations completed and reports produced within six months,Percentage,Outcome,Up is Better,Annual,75,,,,57.14,57.14,76.19%,Partially Achieved,INVESTIGATION,179
2011,GC0,DCPCS,DC Public Charter Schools,# of PCSB events on Twitter,Raw Number,Output,Up is Better,Annual,16,,,,17,17, > 100%,Fully Achieved,DC CHARTER SCHOOLS,180
2011,GC0,DCPCS,DC Public Charter Schools,# of PMF Review Reports by Sept 15   ,Raw Number,Output,Up is Better,Annual,102,,,,132,132, > 100%,Fully Achieved,DC CHARTER SCHOOLS,181
2011,GC0,DCPCS,DC Public Charter Schools,# of Twitter Followers,Raw Number,Output,Up is Better,Annual,100,,,,453,453, > 100%,Fully Achieved,DC CHARTER SCHOOLS,182
2011,GC0,DCPCS,DC Public Charter Schools,# of campuses passing initial compliance screen,Raw Number,Output,Up is Better,Annual,87,,,,86,86,98.85%,Partially Achieved,DC CHARTER SCHOOLS,183
2011,GC0,DCPCS,DC Public Charter Schools,# of campuses passing initial governance screen,Raw Number,Output,Neutral,Annual,77,,,,,0,Not Rated B,Baseline Measure,DC CHARTER SCHOOLS,184
2011,GC0,DCPCS,DC Public Charter Schools,# of campuses requiring a full Program Development Review,Raw Number,Output,Up is Better,Annual,41,,,,28,28,68.29%,Not Achieved,DC CHARTER SCHOOLS,185
2011,GC0,DCPCS,DC Public Charter Schools,# of campuses requiring a targeted Program Development Review,Raw Number,Output,Down is Better,Annual,36,,,,23,23, > 100%,Fully Achieved,DC CHARTER SCHOOLS,186
2011,GC0,DCPCS,DC Public Charter Schools,# of new items posted to the website (weekly) ,Raw Number,Output,Up is Better,Annual,10,,,,10,10,100%,Fully Achieved,DC CHARTER SCHOOLS,187
2011,GC0,DCPCS,DC Public Charter Schools,# of performance measures to demonstrate charter school performance ,Raw Number,Output,Up is Better,Annual,40,,,,40,40,100%,Fully Achieved,DC CHARTER SCHOOLS,188
2011,GC0,DCPCS,DC Public Charter Schools,Average # of community members participating and/or attending PCSB meetings and hearings ,Raw Number,Output,Up is Better,Annual,30,,,,35,35, > 100%,Fully Achieved,DC CHARTER SCHOOLS,189
2011,GC0,DCPCS,DC Public Charter Schools,Community meeting or events hosted or participated in by PCSB members or staff ,Raw Number,Output,Up is Better,Annual,8,,,,8,8,100.00%,Fully Achieved,DC CHARTER SCHOOLS,190
2011,GC0,DCPCS,DC Public Charter Schools,Community member subscriptions for email updates ,Raw Number,Output,Up is Better,Annual,1500,,,,15000,15000, > 100%,Fully Achieved,DC CHARTER SCHOOLS,191
2011,GC0,DCPCS,DC Public Charter Schools,Donors identified to support MASP initiative ,Raw Number,Output,Neutral,Annual,1,,,,0,0,Not Rated B,Baseline Measure,DC CHARTER SCHOOLS,192
2011,GC0,DCPCS,DC Public Charter Schools,Donors identified to support MODMS/technology ,Raw Number,Output,Neutral,Annual,1,,,,1,1,Not Rated B,Baseline Measure,DC CHARTER SCHOOLS,193
2011,GC0,DCPCS,DC Public Charter Schools,Donors identified to support PCS oversight,Raw Number,Output,Neutral,Annual,1,,,,0,0,Not Rated B,Baseline Measure,DC CHARTER SCHOOLS,194
2011,GC0,DCPCS,DC Public Charter Schools,Meetings or hearings held by the PCSB each year ,Raw Number,Output,Up is Better,Annual,16,,,,16,16,100%,Fully Achieved,DC CHARTER SCHOOLS,195
2011,GC0,DCPCS,DC Public Charter Schools,PCSB community-oriented publications distributed ,Raw Number,Output,Up is Better,Annual,8,,,,7,7,87.50%,Partially Achieved,DC CHARTER SCHOOLS,196
2011,CE0,DCPL,"Public Library, District of Columbia",Annual circulation of books and other library materials,Raw Number,Quality,Up is Better,Quarterly,2984052,753288,756192,747782,802170,3059432, > 100%,Fully Achieved,BOOKS AND MEDIA,197
2011,CE0,DCPL,"Public Library, District of Columbia",Cardholders as a % of total population,Percentage,Demand,Up is Better,Quarterly,40,41.04,50.32,55.66,54.73,50.43, > 100%,Fully Achieved,LIBRARY SERVICES,198
2011,CE0,DCPL,"Public Library, District of Columbia",Circulation per Capita,Ratio,Quality,Up is Better,Annual,4.65,,,,5.08,5.08, > 100%,Fully Achieved,,199
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in attendance at programs for children in their 1st five years,Raw Number,Outcome,Up is Better,Quarterly,92022,23260,26216,32347,33235,115058, > 100%,Fully Achieved,LIBRARY SERVICES,200
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in circulation of childrens materials,Raw Number,Quality,Up is Better,Quarterly,728861,185379,199450,243943,260705,889477, > 100%,Fully Achieved,BOOKS AND MEDIA,201
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in number of GED practice tests administered,Raw Number,Outcome,Up is Better,Quarterly,1285,189,282,264,222,957,74.47%,Not Achieved,OUTREACH SERVICES,202
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in number of adult learners seeking assistance,Raw Number,Outcome,Up is Better,Quarterly,2796,783,735,787,884,3189, > 100%,Fully Achieved,OUTREACH SERVICES,203
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in the number of books downloaded,Raw Number,Quality,Up is Better,Quarterly,30573,10804,12865,13767,22519,59955, > 100%,Fully Achieved,BOOKS AND MEDIA,204
2011,CE0,DCPL,"Public Library, District of Columbia",Increase in the number of new Libary Cards for Children,Raw Number,Demand,Up is Better,Quarterly,9226,1656,1499,1648,1471,6274,68%,Not Achieved,LIBRARY MATERIALS AND THEIR USE,205
