Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2010,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of wellness center participants who increase their awareness and adopt healthy behaviors as identified by improvements in their overall health ,Percentage,Output,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,124
2010,BY0,DCOA,"Aging, District of Columbia Office on",Total number of ADRC cases,Raw Number,Outcome,Up is Better,Quarterly,1000,101,96,144,366,707,70.70%,Not Achieved,"CONSUMER INFO.,ASSIST& OUTREACH",125
2010,BY0,DCOA,"Aging, District of Columbia Office on",Value of competitive grants awarded to DCOA,Dollar Amount,Outcome,Up is Better,Annual,500000,,,,1800000,1800000, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,126
2010,RP0,DCOCA,"Community Affairs, Office of","# of workshops, seminars or webinars aimed at fiscal health of female residents and entrepreneurs",Raw Number,Output,Up is Better,Annual,3,,,,4,4, > 100%,Fully Achieved,COMMISSION FOR WOMEN,127
2010,RP0,DCOCA,"Community Affairs, Office of","Attend all civic association meetings, ANCs and PSA meetings each at least six (6) times a year and provide outreach information on Agency and DC Government programs/policy.",Raw Number,Output,Up is Better,Annual,1428,,,,1244,1244,87.11%,Partially Achieved,OFFICE OF COMMUNITY RELATIONS & SERVICES,128
2010,RP0,DCOCA,"Community Affairs, Office of",Conduct at least one (1) multi-agency �Operation Fix-It� in each of the eight (8) wards of the District of Columbia weekly.,Raw Number,Output,Up is Better,Annual,416,,,,1313,1313, > 100%,Fully Achieved,OFFICE OF COMMUNITY RELATIONS & SERVICES,129
2010,RP0,DCOCA,"Community Affairs, Office of",Number of breast cancer screenings ,Raw Number,Output,Up is Better,Annual,150,,,,500,500, > 100%,Fully Achieved,COMMISSION FOR WOMEN,130
2010,RP0,DCOCA,"Community Affairs, Office of",Number of documented long-term cases resolved by OCA offices,Raw Number,Output,Up is Better,Annual,1250,,,,1134,1134,90.72%,Partially Achieved,CUSTOMER SERVICE,131
2010,BJ0,DCOZ,"Zoning, Office of",# of BZA cases filed,Raw Number,Demand,Neutral,Quarterly,0,30,32,45,28,135,Not Rated W,Workload Measure,,132
2010,BJ0,DCOZ,"Zoning, Office of",# of ZC and BZA cases filed online,Raw Number,Demand,Up is Better,Quarterly,4,0,0,0,5,5, > 100%,Fully Achieved,,133
2010,BJ0,DCOZ,"Zoning, Office of",# of ZC cases filed,Raw Number,Demand,Neutral,Quarterly,0,16,15,23,10,64,Not Rated W,Workload Measure,,134
2010,BJ0,DCOZ,"Zoning, Office of",# of ZC orders issued,Raw Number,Demand,Neutral,Quarterly,0,5,23,11,12,51,Not Rated W,Workload Measure,,135
2010,BJ0,DCOZ,"Zoning, Office of",# of public outreach meetings held,Raw Number,Output,Up is Better,Quarterly,6,2,0,4,2,8, > 100%,Fully Achieved,,136
2010,BJ0,DCOZ,"Zoning, Office of",% of BZA hearings scheduled within 4 months of application acceptance,Percentage,Efficiency,Up is Better,Quarterly,80,100,100,100,100,100, > 100%,Fully Achieved,,137
2010,BJ0,DCOZ,"Zoning, Office of",% of BZA summary orders issued within 2 weeks of decision,Percentage,Efficiency,Up is Better,Quarterly,97,100,100,100,100,100, > 100%,Fully Achieved,,138
2010,BJ0,DCOZ,"Zoning, Office of",% of website inquiries responded to within 24 hours,Percentage,Efficiency,Up is Better,Quarterly,98,96.67,98.08,88.68,98.51,95.8,97.76%,Partially Achieved,,139
2010,BJ0,DCOZ,"Zoning, Office of",% of zoning certifications completed within 2 weeks,Percentage,Efficiency,Up is Better,Quarterly,95,100,100,100,100,100, > 100%,Fully Achieved,ZONING CERTIFICATIONS,140
2010,FH0,DCPC,"Police Complaints, Office of",Number of outreach activities attended or sponsored by OPC,Raw Number,Output,Up is Better,Annual,22,,,,24,24, > 100%,Fully Achieved,PUBLIC RELATIONS,141
2010,FH0,DCPC,"Police Complaints, Office of",Percent of Complaint Examiner decisions issued within 120 days,Percentage,Efficiency,Up is Better,Annual,90,,,,81.82,81.82,91%,Partially Achieved,COMPLAINT RESOLUTION,142
2010,FH0,DCPC,"Police Complaints, Office of",Percent of investigations completed and reports produced in six months,Percentage,Outcome,Up is Better,Annual,70,,,,65.73,65.73,93.90%,Partially Achieved,INVESTIGATION,143
2010,FH0,DCPC,"Police Complaints, Office of",Total number of cases successfully mediated,Percentage,Outcome,Up is Better,Annual,8.5,,,,9.03,9.03, > 100%,Fully Achieved,MEDIATION,144
2010,CE0,DCPL,"Public Library, District of Columbia",Annual circulation of books and other library materials,Raw Number,Quality,Up is Better,Quarterly,2571290,620865,648365,666825,776720,2712775, > 100%,Fully Achieved,BOOKS AND MEDIA,145
2010,CE0,DCPL,"Public Library, District of Columbia",Cardholders as a % of total population,Percentage,Demand,Up is Better,Quarterly,39,22.16,32.82,42.17,48.13,36.32,93%,Partially Achieved,CHILDRENS SERVICES,146
2010,CE0,DCPL,"Public Library, District of Columbia",Circulation per Capita,Ratio,Quality,Up is Better,Annual,4.37,,,,4.52,4.52, > 100%,Fully Achieved,BOOKS AND MEDIA,147
2010,CE0,DCPL,"Public Library, District of Columbia",Increase in the number of sessions of remote access to Librarys electronic resources,Raw Number,Quality,Up is Better,Quarterly,137988,39282,47794,50225,44720,182021, > 100%,Fully Achieved,BOOKS AND MEDIA,148
2010,CE0,DCPL,"Public Library, District of Columbia",Increase in the number of sessions on public access computers by children,Raw Number,Outcome,Up is Better,Quarterly,163624,32186,29319,36072,42049,139626,85.33%,Partially Achieved,LIBRARY SERVICES,149
2010,CE0,DCPL,"Public Library, District of Columbia",Increase in the number of sessions on public access computers by teens and adults,Raw Number,Outcome,Up is Better,Quarterly,400328,129106,119515,138313,143799,530733, > 100%,Fully Achieved,LIBRARY SERVICES,150
2010,CE0,DCPL,"Public Library, District of Columbia",Increase participation and completion rates in summer reading for pre-school and elementary school age children,Raw Number,Outcome,Up is Better,Annual,28382,,,,9440,9440,33.26%,Not Achieved,,151
2010,CE0,DCPL,"Public Library, District of Columbia",Increase the number of public access computers,Raw Number,Output,Up is Better,Quarterly,644,618,7,20,34,679, > 100%,Fully Achieved,LIBRARY SERVICES,152
2010,CE0,DCPL,"Public Library, District of Columbia",Number of Card Holders,Raw Number,Quality,Up is Better,Quarterly,237897,132886,196830,252869,288636,871221, > 100%,Fully Achieved,LIBRARY MATERIALS AND THEIR USE,153
2010,CE0,DCPL,"Public Library, District of Columbia",Number of Library renovations/constructions on schedule for construction phase,Percentage,Efficiency,Up is Better,Annual,100,,,,88.89,88.89,88.89%,Partially Achieved,LIBRARY SERVICES,154
2010,CE0,DCPL,"Public Library, District of Columbia",Number of Library renovations/constructions on schedule for design phase,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,LIBRARY SERVICES,155
2010,CE0,DCPL,"Public Library, District of Columbia",Number of attendees at Library sponsored programs,Raw Number,Outcome,Up is Better,Quarterly,200000,42640,47801,52190,54651,197282,98.64%,Partially Achieved,OUTREACH SERVICES,156
2010,CE0,DCPL,"Public Library, District of Columbia",Number of libraries re-opened in accordance with schedule,Percentage,Efficiency,Up is Better,Annual,100,,,,83.33,83.33,83.33%,Partially Achieved,LIBRARY SERVICES,157
2010,CE0,DCPL,"Public Library, District of Columbia",Number of participants at community sponsored meetings,Raw Number,Demand,Up is Better,Quarterly,140000,34948,38457,39554,40512,153471, > 100%,Fully Achieved,OUTREACH SERVICES,158
2010,CE0,DCPL,"Public Library, District of Columbia",Number of people using on-line homework help,Raw Number,Outcome,Up is Better,Quarterly,2747,716,1016,782,655,3169, > 100%,Fully Achieved,LIBRARY SERVICES,159
2010,CE0,DCPL,"Public Library, District of Columbia",Number of website user visits,Raw Number,Quality,Up is Better,Quarterly,1071052,395618,503991,523898,574017,1997524, > 100%,Fully Achieved,LIBRARY MATERIALS AND THEIR USE,160
2010,CE0,DCPL,"Public Library, District of Columbia",Participation in teen summer reading programs,Raw Number,Outcome,Up is Better,Annual,4500,,,,2057,2057,45.71%,Not Achieved,,161
2010,CE0,DCPL,"Public Library, District of Columbia",Percent computers are available to the public,Percentage,Demand,Up is Better,Quarterly,90,125,121.98,123.46,125,123.85, > 100%,Fully Achieved,LIBRARY MATERIALS AND THEIR USE,162
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in attendance at programs for children in their 1st five years,Raw Number,Outcome,Up is Better,Quarterly,85000,19883,20704,24566,24189,89342, > 100%,Fully Achieved,,163
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in circulation of childrens materials,Raw Number,Quality,Up is Better,Quarterly,664770,155251,163336,159342,184672,662601,99.67%,Partially Achieved,BOOKS AND MEDIA,164
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in number of GED practice tests administered,Raw Number,Outcome,Up is Better,Quarterly,1153,292,283,327,267,1169, > 100%,Fully Achieved,,165
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in number of adult learners seeking assistance,Raw Number,Outcome,Up is Better,Quarterly,2901,730,505,616,691,2542,88%,Partially Achieved,,166
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in the number of books downloaded,Raw Number,Quality,Up is Better,Quarterly,15535,4746,5894,7892,9262,27794, > 100%,Fully Achieved,BOOKS AND MEDIA,167
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in the number of new Libary Cards for Children,Raw Number,Demand,Up is Better,Quarterly,7055,1690,1931,1729,3608,8958, > 100%,Fully Achieved,LIBRARY MATERIALS AND THEIR USE,168
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in the number of new library cards for teens,Raw Number,Demand,Up is Better,Quarterly,11980,2854,2714,2807,5867,14242, > 100%,Fully Achieved,LIBRARY MATERIALS AND THEIR USE,169
2010,CE0,DCPL,"Public Library, District of Columbia",Percent increase in the number of story hours for children,Raw Number,Output,Up is Better,Quarterly,2847,607,544,682,664,2497,87.71%,Partially Achieved,,170
2010,GA0,DCPS,"Public Schools, District of Columbia",# HR constituent cases open 50+ days,Raw Number,Outcome,Down is Better,Quarterly,0,0,0,0,4,4,No Data,Not Rated Insufficient Data,PERSONNEL,171
2010,GA0,DCPS,"Public Schools, District of Columbia",# of schools able to provide free food to students through Provision 2,Raw Number,Outcome,Up is Better,Annual,87,,,,88,88, > 100%,Fully Achieved,FOOD SERVICES,172
2010,GA0,DCPS,"Public Schools, District of Columbia",% 9-11th grade students taking the PSAT,Percentage,Outcome,Up is Better,Annual,75,67,,,,67,89.33%,Partially Achieved,GENERAL EDUCATION,173
2010,GA0,DCPS,"Public Schools, District of Columbia",% of AP/IB exams passed,Percentage,Outcome,Up is Better,Annual,35,,,,29,29,82.86%,Partially Achieved,GENERAL EDUCATION,174
2010,GA0,DCPS,"Public Schools, District of Columbia",% of ES students proficient in Math,Percentage,Outcome,Up is Better,Annual,54,,,,43,43,80%,Partially Achieved,GENERAL EDUCATION,175
2010,GA0,DCPS,"Public Schools, District of Columbia",% of ES students proficient in Reading,Percentage,Outcome,Up is Better,Annual,54,,,,44,44,81.48%,Partially Achieved,GENERAL EDUCATION,176
2010,GA0,DCPS,"Public Schools, District of Columbia",% of HS students taking at least 1 Advanced Placement of International Baccalaureate exam,Percentage,Outcome,Up is Better,Annual,17,,,,14,14,82.35%,Partially Achieved,GENERAL EDUCATION,177
2010,GA0,DCPS,"Public Schools, District of Columbia",% of SEC students proficient in Math,Percentage,Outcome,Up is Better,Annual,45,,,,44,44,97.78%,Partially Achieved,GENERAL EDUCATION,178
2010,GA0,DCPS,"Public Schools, District of Columbia",% of SEC students proficient in Reading,Percentage,Outcome,Up is Better,Annual,46,,,,43,43,93.48%,Partially Achieved,GENERAL EDUCATION,179
2010,GA0,DCPS,"Public Schools, District of Columbia",% of parents satisfied with opportunities for engagement,Percentage,Outcome,Up is Better,Annual,100,,,,,0,No Data,Not Rated Insufficient Data,PARENT RESOURCE CENTERS,180
2010,GA0,DCPS,"Public Schools, District of Columbia",% of parents satisfied with safety inside schools,Percentage,Outcome,Up is Better,Annual,87,,,,,0,No Data,Not Rated Insufficient Data,YOUTH ENGAGEMENT,181
2010,GA0,DCPS,"Public Schools, District of Columbia",% of parents satisfied with school performance,Percentage,Outcome,Up is Better,Annual,100,,,,,0,No Data,Not Rated Insufficient Data,GENERAL EDUCATION,182
2010,GA0,DCPS,"Public Schools, District of Columbia",% of schools receiving benchmark data within 3 days,Percentage,Outcome,Up is Better,Quarterly,96,100,100,100,97,99.25, > 100%,Fully Achieved,SCHOOL OPERATIONS SUPPORT,183
2010,GA0,DCPS,"Public Schools, District of Columbia",% of secondary students participating in DC CAS,Percentage,Outcome,Up is Better,Annual,95,,,,95,95,100%,Fully Achieved,SCHOOL OPERATIONS SUPPORT,184
2010,GA0,DCPS,"Public Schools, District of Columbia",% of students completing FARM applications for free lunch reimbursements,Percentage,Outcome,Up is Better,Quarterly,92,,,,95,95, > 100%,Fully Achieved,FOOD SERVICES,185
2010,GA0,DCPS,"Public Schools, District of Columbia",% of students missing 15 or more days unexcused,Percentage,Outcome,Down is Better,Quarterly,17,,,15,,15, > 100%,Fully Achieved,YOUTH ENGAGEMENT,186
2010,GA0,DCPS,"Public Schools, District of Columbia",% of teachers rated highly qualified,Percentage,Outcome,Up is Better,Quarterly,75,,,78,,78, > 100%,Fully Achieved,PERSONNEL,187
2010,GA0,DCPS,"Public Schools, District of Columbia",% of teachers rating Teaching and Learning framework clear and effective,Percentage,Outcome,Up is Better,Annual,80,,,,,0,No Data,Not Rated Insufficient Data,TRAINING/EMPLOYEE DEVELOPMENT (CENTRAL),188
2010,GA0,DCPS,"Public Schools, District of Columbia",% school and central office staff satisfied with HR,Percentage,Outcome,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,PERSONNEL,189
2010,GA0,DCPS,"Public Schools, District of Columbia",Black-White Math achievement gap,Raw Number,Outcome,Down is Better,Annual,44,,,,51,51,86.27%,Partially Achieved,GENERAL EDUCATION,190
2010,GA0,DCPS,"Public Schools, District of Columbia",Black-White Reading achievement gap,Raw Number,Outcome,Down is Better,Annual,44,,,,51,51,86.27%,Partially Achieved,GENERAL EDUCATION,191
2010,GA0,DCPS,"Public Schools, District of Columbia",ES Average Daily Attendance,Percentage,Outcome,Up is Better,Quarterly,97,,,97,,97,100.00%,Fully Achieved,YOUTH ENGAGEMENT,192
2010,GA0,DCPS,"Public Schools, District of Columbia",Graduation Rate,Percentage,Outcome,Up is Better,Annual,74,,,,,0,No Data,Not Rated Insufficient Data,GENERAL EDUCATION,193
2010,GA0,DCPS,"Public Schools, District of Columbia",Net change of students enrolled in nonpublic,Raw Number,Outcome,Down is Better,Quarterly,0,-68,43,-185,,-210,No Data,Not Rated Insufficient Data,SPECIAL EDUCATION INSTRUCTION,194
2010,GA0,DCPS,"Public Schools, District of Columbia",Number of Blackman Jones cases open and overdue 90+ days,Raw Number,Outcome,Down is Better,Annual,0,,,,7,7,No Data,Not Rated Insufficient Data,OSE RESOLUTION,195
2010,GA0,DCPS,"Public Schools, District of Columbia",Number of pageviews on DCPS website,Raw Number,Outcome,Up is Better,Quarterly,10000000,2000000,2700000,2400000,2400000,9500000,95.00%,Partially Achieved,COMMUNICATIONS,196
2010,GA0,DCPS,"Public Schools, District of Columbia",Rate of timely resolution of Blackman Jones cases,Percentage,Outcome,Up is Better,Quarterly,90,91,91,90,90,90.5, > 100%,Fully Achieved,OSE RESOLUTION,197
2010,GA0,DCPS,"Public Schools, District of Columbia","Reduce # of serious security incidents, as measured by the % change in serious security incidents over the same period last year",Percentage Change Over Time,Outcome,Down is Better,Annual,-3,,,,,0,No Data,Not Rated Insufficient Data,YOUTH ENGAGEMENT,198
2010,GA0,DCPS,"Public Schools, District of Columbia",SEC Average Daily Attendance,Percentage,Outcome,Up is Better,Quarterly,90,,,89,,89,98.89%,Partially Achieved,YOUTH ENGAGEMENT,199
2010,GA0,DCPS,"Public Schools, District of Columbia",Savings achieved through aggregated purchase of routine commodities and increased efficiency of warehouse,Dollar Amount,Outcome,Up is Better,Quarterly,10000000,0,0,0,10419722,10419722, > 100%,Fully Achieved,CONTRACTING AND PROCUREMENT,200
2010,GA0,DCPS,"Public Schools, District of Columbia",Timely completion of IEPs for DCPS schools,Percentage,Outcome,Up is Better,Quarterly,90,91,92,93,93,92.25, > 100%,Fully Achieved,SPECIAL EDUCATION INSTRUCTION,201
2010,GA0,DCPS,"Public Schools, District of Columbia",Timely completion rate of assessments for DCPS school,Percentage,Outcome,Up is Better,Quarterly,0,,,79,,79,No Data,Not Rated Insufficient Data,SPECIAL EDUCATION INSTRUCTION,202
