Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2013,RM0,DBH,"Behavioral Health, Department of",Unique patients who were restrained at least once during month ,Ratio,Outcome,Down is Better,Annual,0.1,,,,0,0, > 100%,Fully Achieved,SAINT ELIZABETHS HOSPITAL,126
2013,RM0,DBH,"Behavioral Health, Department of",Unique patients who were secluded at least once during month ,Ratio,Outcome,Down is Better,Annual,0.7,,,,0.01,0.01, > 100%,Fully Achieved,SAINT ELIZABETHS HOSPITAL,127
2013,BE0,DCHR,"Human Resources, Department of"," Percent of employees rating overall HR service-Timeliness as ""Good""",Percentage,Outcome,Up is Better,Annual,45,,,,66.07,66.07, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,128
2013,BE0,DCHR,"Human Resources, Department of",Average number of days from vetting to hire for Excepted and Executive Service positions,Ratio,Efficiency,Down is Better,Quarterly,45,25.67,15.08,3.74,3.05,13.1, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,129
2013,BE0,DCHR,"Human Resources, Department of",Average number of days to fill a vacancy from post to onboard,Ratio,Quality,Down is Better,Quarterly,90,111.95,98.41,101.26,109.31,104.1,86.45%,Partially Achieved,RECRUITMENT & STAFFING ADMINISTRATION             ,130
2013,BE0,DCHR,"Human Resources, Department of",Number of alcohol tests of incumbent employees,Raw Number,Demand,Neutral,Annual,0,,,,348,348,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,131
2013,BE0,DCHR,"Human Resources, Department of",Number of criminal background checks of applicants,Raw Number,Demand,Neutral,Annual,0,,,,1237,1237,Not Rated W,Workload Measure,RECRUITMENT & STAFFING ADMINISTRATION             ,132
2013,BE0,DCHR,"Human Resources, Department of",Number of criminal background checks of incumbent employees,Raw Number,Demand,Neutral,Annual,0,,,,2627,2627,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,133
2013,BE0,DCHR,"Human Resources, Department of",Number of customer resource center walk-ins,Raw Number,Demand,Neutral,Annual,0,,,,16140,16140,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,134
2013,BE0,DCHR,"Human Resources, Department of",Number of drug tests of applicants,Raw Number,Demand,Neutral,Annual,0,,,,1558,1558,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,135
2013,BE0,DCHR,"Human Resources, Department of",Number of drug tests of incumbent employees,Raw Number,Demand,Neutral,Annual,0,,,,1063,1063,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,136
2013,BE0,DCHR,"Human Resources, Department of",Number of employees & residents reached through outreach activities,Raw Number,Outcome,Up is Better,Annual,9000,,,,10000,10000, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,137
2013,BE0,DCHR,"Human Resources, Department of",Number of employees completing training,Raw Number,Output,Neutral,Annual,0,,,,21200,21200,Not Rated W,Workload Measure,WORKFORCE DEVELOPMENT ADMINISTRATION              ,138
2013,BE0,DCHR,"Human Resources, Department of",Number of employees completing workforce development training ,Raw Number,Efficiency,Up is Better,Quarterly,8500,6300,2174,3790,4430,16694, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,139
2013,BE0,DCHR,"Human Resources, Department of",Number of job postings,Raw Number,Output,Neutral,Annual,0,,,,3568,3568,Not Rated W,Workload Measure,RECRUITMENT & STAFFING ADMINISTRATION             ,140
2013,BE0,DCHR,"Human Resources, Department of",Number of new hires,Raw Number,Outcome,Neutral,Annual,0,,,,2729,2729,Not Rated W,Workload Measure,RECRUITMENT & STAFFING ADMINISTRATION             ,141
2013,BE0,DCHR,"Human Resources, Department of",Number of new jobs requested ,Raw Number,Quality,Down is Better,Quarterly,495,128,212,157,122,619,80%,Partially Achieved,COMPENSATION AND CLASSIFICATION,142
2013,BE0,DCHR,"Human Resources, Department of",Number of retirements,Raw Number,Output,Neutral,Annual,0,,,,493,493,Not Rated W,Workload Measure,BENEFITS AND RETIREMENT SERVICES                  ,143
2013,BE0,DCHR,"Human Resources, Department of",Percent of Capitol City Fellows hired into DC government positions in less than 2 years ,Percentage,Output,Up is Better,Annual,46,,,,46.67,46.67, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,144
2013,BE0,DCHR,"Human Resources, Department of",Percent of DC government employees completing ethics training,Percentage,Outcome,Up is Better,Annual,100,,,,80,80,80.00%,Partially Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,145
2013,BE0,DCHR,"Human Resources, Department of",Percent of MSS employees completing required training,Percentage,Efficiency,Up is Better,Annual,40,,,,58.03,58.03, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,146
2013,BE0,DCHR,"Human Resources, Department of",Percent of Managers and HR Community trained on Compensation and Classification Program and Process ,Percentage,Efficiency,Up is Better,Quarterly,5,,10.17,77.72,83.76,61.68, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,147
2013,BE0,DCHR,"Human Resources, Department of",Percent of all employees who are District residents,Percentage,Quality,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,RECRUITMENT & STAFFING ADMINISTRATION             ,148
2013,BE0,DCHR,"Human Resources, Department of",Percent of applications submitted online ,Percentage,Efficiency,Up is Better,Quarterly,80,96.43,98,99.91,98.01,98.65, > 100%,Fully Achieved,RECRUITMENT & STAFFING ADMINISTRATION             ,149
2013,BE0,DCHR,"Human Resources, Department of",Percent of cases reversed or remanded by DC Court of appeals,Percentage,Outcome,Down is Better,Quarterly,10,,,,,0,No Data,Not Rated Insufficient Data,COMPLIANCE AND LEGAL ADMINISTRATION               ,150
2013,BE0,DCHR,"Human Resources, Department of",Percent of customers completed evaluations rating HR service as satisfactory or better,Percentage,Outcome,Up is Better,Quarterly,97,97.98,98.96,98.92,99.31,99, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,151
2013,BE0,DCHR,"Human Resources, Department of",Percent of decisions issued within 21 days,Percentage,Efficiency,Up is Better,Semi-annual,45,58.33,,,55.56,56.67, > 100%,Fully Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,152
2013,BE0,DCHR,"Human Resources, Department of",Percent of employees completing at least two training sessions ,Percentage,Efficiency,Up is Better,Annual,18,,,,25.81,25.81, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,153
2013,BE0,DCHR,"Human Resources, Department of",Percent of employees enrolled in Employee Self Service,Percentage,Efficiency,Up is Better,Quarterly,95,97.16,97.43,96.98,97.29,97.22, > 100%,Fully Achieved,BENEFITS AND RETIREMENT SERVICES                  ,154
2013,BE0,DCHR,"Human Resources, Department of",Percent of employees participating in Direct Deposit,Percentage,Efficiency,Up is Better,Annual,97,,,,96.68,96.68,100%,Partially Achieved,BENEFITS AND RETIREMENT SERVICES                  ,155
2013,BE0,DCHR,"Human Resources, Department of",Percent of employees participating in deferred compensation program ,Percentage,Outcome,Up is Better,Quarterly,40,45.4,44.84,50.66,45.31,46.53, > 100%,Fully Achieved,BENEFITS AND RETIREMENT SERVICES                  ,156
2013,BE0,DCHR,"Human Resources, Department of",Percent of managers and HR community trained on District Personnel Manual,Percentage,Efficiency,Up is Better,Quarterly,7,24.27,117.52,52.72,81.19,56.35, > 100%,Fully Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,157
2013,BE0,DCHR,"Human Resources, Department of",Percent of new hire/rehire personnel files with all required documents,Percentage,Efficiency,Up is Better,Annual,95,,,,99.31,99.31, > 100%,Fully Achieved,BUSINESS OPERATIONS GROUP                         ,158
2013,BE0,DCHR,"Human Resources, Department of",Percent of new hires that are DC residents ,Percentage,Outcome,Up is Better,Quarterly,40,46.41,42.77,41.88,38.32,41.74, > 100%,Fully Achieved,RECRUITMENT & STAFFING ADMINISTRATION             ,159
2013,BE0,DCHR,"Human Resources, Department of",Percent of new jobs requested that have an existing job specification ,Percentage,Efficiency,Up is Better,Quarterly,43,93.1,93.71,95.56,98.86,95.25, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,160
2013,BE0,DCHR,"Human Resources, Department of",Percent of performance evaluations completed,Percentage,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,BUSINESS OPERATIONS GROUP                         ,161
2013,BE0,DCHR,"Human Resources, Department of",Percent of performance plans completed,Percentage,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,BUSINESS OPERATIONS GROUP                         ,162
2013,BE0,DCHR,"Human Resources, Department of",Percent of system processing tickets/errors that are personnel action related ,Percentage,Efficiency,Down is Better,Quarterly,71,78.35,86.37,90.45,80.56,84.87,84%,Partially Achieved,BUSINESS OPERATIONS GROUP                         ,163
2013,BE0,DCHR,"Human Resources, Department of",Percent of termination personnel files with all required documents,Percentage,Efficiency,Up is Better,Annual,95,,,,25.93,25.93,27.29%,Not Achieved,BUSINESS OPERATIONS GROUP                         ,164
2013,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from About Face Program ,Raw Number,Output,Up is Better,Semi-annual,180,,90,,106,196, > 100%,Fully Achieved,YOUTH PROGRAMS,165
2013,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from Youth Leaders Camp ,Raw Number,Output,Up is Better,Annual,100,,,,72,72,72%,Not Achieved,YOUTH PROGRAMS,166
2013,FK0,DCNG,"National Guard, District of Columbia",# of participants from Drug Education for Youth (DEFY) program ,Raw Number,Output,Up is Better,Annual,60,,,,0,0,0%,Not Achieved,YOUTH PROGRAMS,167
2013,FK0,DCNG,"National Guard, District of Columbia",# of participants from Youth Challenge program (DCYCP) ,Raw Number,Output,Up is Better,Semi-annual,100,,0,,116,116, > 100%,Fully Achieved,YOUTH PROGRAMS,168
2013,FK0,DCNG,"National Guard, District of Columbia",End strength,Raw Number,Output,Up is Better,Annual,2654,,,,2613,2613,98.46%,Partially Achieved,"JOINT FORCE HEADQUARTERS, DC",169
2013,FK0,DCNG,"National Guard, District of Columbia",Number of Counter Drug Operation ,Raw Number,Output,Up is Better,Quarterly,50,3,3,3,25,34,68.00%,Not Achieved,"JOINT FORCE HEADQUARTERS, DC",170
2013,FK0,DCNG,"National Guard, District of Columbia",Nunber of Civil Support Team exercise hours ,Raw Number,Output,Up is Better,Quarterly,5600,2220,2540,1900,1408,8068, > 100%,Fully Achieved,"JOINT FORCE HEADQUARTERS, DC",171
2013,FK0,DCNG,"National Guard, District of Columbia",Nunber of Preparedness exercises ,Raw Number,Output,Up is Better,Quarterly,20,6,4,5,8,23, > 100%,Fully Achieved,"JOINT FORCE HEADQUARTERS, DC",172
2013,BY0,DCOA,"Aging, District of Columbia Office on",Average time (days) to close ADRC cases,Ratio,Efficiency,Down is Better,Quarterly,14,14,14,14,14,14,100.00%,Fully Achieved,AGENCY MANAGEMENT SERVICES,173
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of DCOA Ambassadors,Raw Number,Input,Up is Better,Quarterly,200,50,84,29,45,208, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,174
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of Senior Villages,Raw Number,Output,Up is Better,Quarterly,10,10,10,10,13,43, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,175
2013,BY0,DCOA,"Aging, District of Columbia Office on","Number of Seniors receiving: health promotion, nutrition education, counseling at centers and network sites",Raw Number,Output,Up is Better,Quarterly,10395,5945,5988,6015,3779,21727, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,176
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of consumers receiving Options Counseling,Raw Number,Output,Up is Better,Quarterly,350,174,175,191,260,800, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,177
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of elderly and disabled customers served for all services by DCOA/A D RC,Raw Number,Output,Up is Better,Quarterly,10900,9717,9814,10246,4892,34669, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,178
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of family caregivers receiving flex-spending funds,Raw Number,Output,Up is Better,Quarterly,30,91,11,19,16,137, > 100%,Fully Achieved,INHOME & CONTINUING CARE PROGRAM,179
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of life support transportation customers provided assistance,Raw Number,Output,Up is Better,Quarterly,2100,988,1044,1131,1098,4261, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,180
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of new customers served by ADRC age 18-59,Raw Number,Output,Up is Better,Quarterly,750,227,228,231,520,1206, > 100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,181
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of persons attending DCOA/ADRC outreach events,Raw Number,Demand,Up is Better,Quarterly,39000,8632,2581,8435,9727,29375,75.32%,Partially Achieved,COMMUNITY BASED SUPPORT PROGRAM,182
2013,BY0,DCOA,"Aging, District of Columbia Office on",Number of persons transitioning into the community (i.e. Hospital Discharge Planning and Nursing Home),Raw Number,Outcome,Up is Better,Quarterly,128,15,17,46,47,125,97.66%,Partially Achieved,INHOME & CONTINUING CARE PROGRAM,183
2013,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of Wellness Center participants who increase their awareness and adopt healthy behaviors as identified by improvements in their overall health (evidence based health outcomes),Percentage,Outcome,Up is Better,Quarterly,90,90,90,90,,90,100%,Fully Achieved,COMMUNITY BASED SUPPORT PROGRAM,184
2013,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of seniors seeking employment that receive job training or placements,Percentage,Output,Up is Better,Quarterly,55,23,30,26,27,26.5,48.18%,Not Achieved,COMMUNITY BASED SUPPORT PROGRAM,185
2013,BY0,DCOA,"Aging, District of Columbia Office on",Value of competitive grants awarded to DCOA,Dollar Amount,Input,Up is Better,Quarterly,6829000,202443,0,0,0,202443,2.96%,Not Achieved,AGENCY MANAGEMENT SERVICES,186
2013,BJ0,DCOZ,"Zoning, Office of",# BZA orders issued,Raw Number,Output,Neutral,Quarterly,0,50,42,55,51,198,Not Rated W,Workload Measure,ZONING SERVICES,187
2013,BJ0,DCOZ,"Zoning, Office of",# of BZA cases filed,Raw Number,Demand,Neutral,Quarterly,0,36,49,66,49,200,Not Rated W,Workload Measure,ZONING SERVICES,188
2013,BJ0,DCOZ,"Zoning, Office of",# of ZC cases filed,Raw Number,Demand,Neutral,Quarterly,0,12,12,17,5,46,Not Rated W,Workload Measure,ZONING SERVICES,189
2013,BJ0,DCOZ,"Zoning, Office of",# of ZC orders issued,Raw Number,Output,Neutral,Quarterly,0,14,19,17,15,65,Not Rated W,Workload Measure,ZONING SERVICES,190
2013,BJ0,DCOZ,"Zoning, Office of",# of zoning certifications completed within 2 weeks,Percentage,Efficiency,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,ZONING SERVICES,191
2013,BJ0,DCOZ,"Zoning, Office of",% of BZA hearings scheduled within 4 months of application acceptance (excluding recess month),Percentage,Efficiency,Up is Better,Quarterly,90,100,100,100,100,100, > 100%,Fully Achieved,ZONING SERVICES,192
2013,BJ0,DCOZ,"Zoning, Office of",% of BZA summary orders issued within 2 weeks of decision,Percentage,Efficiency,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,ZONING SERVICES,193
2013,FH0,DCPC,"Police Complaints, Office of",Number of outreach activities sponsored or attended by OPC.,Raw Number,Output,Up is Better,Quarterly,24,10,7,3,8,28, > 100%,Fully Achieved,PUBLIC RELATIONS,194
2013,FH0,DCPC,"Police Complaints, Office of",Percent of Complaint Examiner decisions issued within 120 days,Percentage,Efficiency,Up is Better,Quarterly,80,75,80,100,100,88.24, > 100%,Fully Achieved,,195
2013,FH0,DCPC,"Police Complaints, Office of",Percent of complaints resolved through mediation,Percentage,Outcome,Up is Better,Quarterly,9,4.21,2.44,11.94,7.22,6.67,74.07%,Not Achieved,,196
2013,FH0,DCPC,"Police Complaints, Office of",Percentage of investigations completed and reports produced by the agency within six months,Percentage,Outcome,Up is Better,Quarterly,60,44.94,64.1,46.48,37.25,45.18,75.30%,Partially Achieved,COMPLAINT RESOLUTION,197
