Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of mortuary scene response wtihin one hour of notification that case has been accepted for OCME jurisdiction by an investigator or medical examiner,Percentage,Output,Up is Better,Quarterly,90,88.890000,91.330000,92.720000,90.380000,90.830000, > 100%,Fully Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,484
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of negative toxicology examinations completed within 30 days of case submission,Percentage,Output,Up is Better,Quarterly,95,46.510000,66.180000,82.760000,97.370000,72.870000,76.71%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,485
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of positive toxicology examinations done within 60 days of case submission,Percentage,Output,Up is Better,Quarterly,95,69.680000,56.380000,83.280000,92,77.410000,81.48%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,486
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of positively identified bodies ready for release within 48 hours,Percentage,Output,Up is Better,Quarterly,95,92.370000,91.080000,96.500000,96.300000,94.320000,99%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,487
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of primary contacts (case decision for jurisdiction) made within 8 hours of case assignment to investigator,Percentage,Output,Up is Better,Quarterly,95,92.370000,93.430000,93.810000,93.420000,93.210000,98.12%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,488
2009,PO0,OCP,"Contracting and Procurement, Office of",# of newly registered vendors,Raw Number,Quality,Up is Better,Quarterly,1000,131,56,147,157,491,49%,Not Achieved,CONTRACTING,489
2009,PO0,OCP,"Contracting and Procurement, Office of",# of vendor protests sustained or resulting in a corrective action,Raw Number,Outcome,Down is Better,Quarterly,1,1,1,1,0,3,33.33%,Not Achieved,CONTRACTING,490
2009,PO0,OCP,"Contracting and Procurement, Office of",$ Value of excess property recycled to a District agency,Dollar Amount,Efficiency,Up is Better,Quarterly,575000,28648,120884,488766,178478.950000,816776.950000, > 100%,Fully Achieved,PERSONAL PROPERTY,491
2009,PO0,OCP,"Contracting and Procurement, Office of",% of OCP customers rating OCP satisfactory or better,Percentage,Quality,Up is Better,Annual,65,,,,43.590000,43.590000,67.06%,Not Achieved,,492
2009,PO0,OCP,"Contracting and Procurement, Office of",% of RFPs and IFBs receiving one response,Percentage,Outcome,Down is Better,Quarterly,12,5,9.680000,2.500000,13.040000,7.020000, > 100%,Fully Achieved,CONTRACTING,493
2009,PO0,OCP,"Contracting and Procurement, Office of",Average # of calendar days from requisition to purchase order for simplified acquisitions ,Raw Number,Efficiency,Down is Better,Quarterly,7,0,,,,0,No Data,Not Rated Insufficient Data,CONTRACTING,494
2009,PO0,OCP,"Contracting and Procurement, Office of",Purchase Card utilization rate (based on total purchases under $2500),Percentage,Efficiency,Up is Better,Quarterly,85,77.250000,82.380000,81.760000,84.840000,81.490000,95.87%,Fully Achieved,,495
2009,PO0,OCP,"Contracting and Procurement, Office of",Total # of POs processed through OCP,Raw Number,Demand,Neutral,Quarterly,13000,4363,2663,3011,4023,14060,Not Rated B,Baseline Measure,CONTRACTING,496
2009,PO0,OCP,"Contracting and Procurement, Office of",Total # of term contracts,Raw Number,Output,Up is Better,Quarterly,52,21,26,29,28,104, > 100%,Fully Achieved,CONTRACTING,497
2009,PO0,OCP,"Contracting and Procurement, Office of",Total $ amount purchased by OCP,Dollar Amount,Efficiency,Neutral,Quarterly,1300,221.040000,142.760000,221.450000,272.530000,857.780000,Not Rated B,Baseline Measure,CONTRACTING,498
2009,TO0,OCTO,"Chief Technology Officer, Office of the",# of DCPS schools connected to DCNet,Raw Number,Output,Up is Better,Annual,140,140,,,,140,100.00%,Fully Achieved,ENTERPRISE SYSTEMS PROGRAM,499
2009,TO0,OCTO,"Chief Technology Officer, Office of the",# of data feeds available to the public,Raw Number,Output,Up is Better,Quarterly,400,257,17,16,110,400,100%,Fully Achieved,ENTERPRISE SYSTEMS PROGRAM,500
2009,TO0,OCTO,"Chief Technology Officer, Office of the",# of employees on District�s HR system,Raw Number,Outcome,Up is Better,Quarterly,35328,26734,-94,9311,-623,35328,100%,Fully Achieved,ENTERPRISE SYSTEMS PROGRAM,501
2009,TO0,OCTO,"Chief Technology Officer, Office of the",# of public WiFi hotspots ,Raw Number,Output,Up is Better,Quarterly,200,147,61,5,5,218, > 100%,Fully Achieved,ENTERPRISE SYSTEMS PROGRAM,502
2009,TO0,OCTO,"Chief Technology Officer, Office of the",# of records/documents digitized Districtwide,Raw Number,Outcome,Up is Better,Quarterly,40400000,25153624,3597357,5621298,4755168,39127447,97%,Partially Achieved,ENTERPRISE SYSTEMS PROGRAM,503
2009,TO0,OCTO,"Chief Technology Officer, Office of the",% of desktop issue tickets resolved within 4 hours,Percentage,Efficiency,Up is Better,Quarterly,97,95.090000,94.330000,97.590000,97.240000,96.170000,99%,Fully Achieved,ENTERPRISE SYSTEMS PROGRAM,504
2009,TO0,OCTO,"Chief Technology Officer, Office of the",% uptime for all OCTO-supported applications and infrastructure,Percentage,Efficiency,Up is Better,Quarterly,99.95,100,99.990000,100,99.970000,99.990000, > 100%,Fully Achieved,DATA CENTER OPERATIONS AND MAINTENANCE,505
2009,CT0,OCTT,"Cable Television, Office of",Number of DCPS students trained in television technology through the OCT facility,Raw Number,Output,Up is Better,Quarterly,50,2,10,10,12,34,68%,Not Achieved,PROGRAMMING,506
2009,CT0,OCTT,"Cable Television, Office of",Number of hours of new programming on DSTV,Raw Number,Output,Up is Better,Quarterly,85,36,16,11,12,75,88%,Partially Achieved,PROGRAMMING,507
2009,CT0,OCTT,"Cable Television, Office of",Number of hours of new programming on TV-13 and TV-16,Raw Number,Output,Up is Better,Quarterly,1000,512,546,489,165,1712, > 100%,Fully Achieved,PROGRAMMING,508
2009,CT0,OCTT,"Cable Television, Office of",Percentage of cable complaints responded to within 48 hours,Percentage,Output,Up is Better,Quarterly,95,95.540000,96.730000,95.590000,96.640000,96.140000, > 100%,Fully Achieved,REGULATORY,509
2009,AC0,ODCA,"Auditor, Office of the District of Columbia",Dollar value of potential savings or increased revenues realized from implementation of recommendations. ,Dollar Amount,Efficiency,Up is Better,Quarterly,7,0,0,0,0,0,0%,Not Achieved,AUDIT,510
2009,AC0,ODCA,"Auditor, Office of the District of Columbia","Dollar value of potential savings or increased revenues, and questioned or unsupported costs indentified from audits.",Dollar Amount,Efficiency,Up is Better,Quarterly,11,0,15.500000,4.400000,0,19.900000, > 100%,Fully Achieved,AUDIT,511
2009,AC0,ODCA,"Auditor, Office of the District of Columbia",Number of ANCs receiving financial oversight,Raw Number,Output,Neutral,Quarterly,37,37,37,37,37,148,Not Rated B,Baseline Measure,AUDIT,512
2009,AC0,ODCA,"Auditor, Office of the District of Columbia","Percent of financial, performance, and compliance audits completed within required time frame",Percentage,Output,Up is Better,Quarterly,80,100,100,100,100,100, > 100%,Fully Achieved,AUDIT,513
2009,JR0,ODR,"Disability Rights, Office of","Number of DC employees, contractors, and grantees receiving ADA training",Raw Number,Output,Up is Better,Quarterly,400,960,,,,960, > 100%,Fully Achieved,DISABILITY RIGHTS,514
2009,JR0,ODR,"Disability Rights, Office of",Number of DC-owned and leased buildings modified for accessibility,Raw Number,Outcome,Up is Better,Quarterly,40,,,,49,49, > 100%,Fully Achieved,DISABILITY RIGHTS,515
2009,JR0,ODR,"Disability Rights, Office of",Number of agency ADA Compliance Plans completed and being implemented,Raw Number,Output,Up is Better,Annual,40,,,,108,108, > 100%,Fully Achieved,DISABILITY RIGHTS,516
2009,JR0,ODR,"Disability Rights, Office of",Number of people moved out of institutions into community based settings,Raw Number,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,DISABILITY RIGHTS,517
2009,JR0,ODR,"Disability Rights, Office of",Number of technical assistance calls/complaints/re-source requests handled within 30 days,Raw Number,Output,Up is Better,Quarterly,400,407,,,,407, > 100%,Fully Achieved,DISABILITY RIGHTS,518
2009,JR0,ODR,"Disability Rights, Office of",Percent of staff responsible for  agency websites trained about accessible website components,Percentage,Output,Up is Better,Annual,60,,,,65.710000,65.710000, > 100%,Fully Achieved,DISABILITY RIGHTS,519
2009,JR0,ODR,"Disability Rights, Office of",Percent of text equivalents for non-text items on dc.gov main website/portal,Raw Number,Output,Up is Better,Annual,95,,,,95,95,100.00%,Fully Achieved,DISABILITY RIGHTS,520
2009,JR0,ODR,"Disability Rights, Office of","Percentage of website videos, audios, documents, and forms accessible to people with vision and hearing disabilities",Raw Number,Output,Up is Better,Annual,60,,,,60,60,100%,Fully Achieved,DISABILITY RIGHTS,521
2009,JR0,ODR,"Disability Rights, Office of",Provide accessible taxicabs in DC,Raw Number,Outcome,Up is Better,Annual,21,,,,0,0,0%,Not Achieved,DISABILITY RIGHTS,522
2009,HM0,OHR,"Human Rights, Office of",Backlog reduction: Number of backlogged cases by the end of the year.,Raw Number,Outcome,Down is Better,Annual,79,,,,60,60, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,523
2009,HM0,OHR,"Human Rights, Office of",Civil rights education in DC: DC government and private employers and workers trained on diversity and EEO policies.,Raw Number,Outcome,Up is Better,Semi-annual,1000,,,636,532,1168, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,524
2009,HM0,OHR,"Human Rights, Office of",Commission backlog reduction: Cases adjudicated that are less than 2 years old.,Percentage,Outcome,Up is Better,Quarterly,80,30,33.330000,43.750000,42.860000,36.760000,45.96%,Not Achieved,EQUAL JUSTICE PROGRAM,525
2009,HM0,OHR,"Human Rights, Office of",Customer service improvement: Satisfaction with the agency�s intake process.,Percentage,Outcome,Up is Better,Quarterly,80,81.130000,90.630000,82.430000,81.970000,83.180000, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,526
2009,HM0,OHR,"Human Rights, Office of","DC Government compliance: Agencies trained on language access, submit a biannual plan, and report progress according to OHR guidelines. ",Percentage,Outcome,Up is Better,Quarterly,100,412.500000,11.110000,11.110000,0,100,100%,Fully Achieved,EQUAL JUSTICE PROGRAM,527
2009,HM0,OHR,"Human Rights, Office of",DC government compliance: Agencies that receive an overall rating of 3 or more after testing.,Percentage,Outcome,Up is Better,Semi-annual,60,,,,57.580000,57.580000,95.96%,Partially Achieved,EQUAL JUSTICE PROGRAM,528
2009,HM0,OHR,"Human Rights, Office of",EEO compliance in DC government: District agencies trained by OHR on EEO laws and policies.,Percentage,Outcome,Up is Better,Quarterly,100,0,145.450000,136.360000,175,115.560000, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,529
2009,HM0,OHR,"Human Rights, Office of",Effective and quality investigations: Case reviews with �very good� or higher score.,Percentage,Outcome,Up is Better,Semi-annual,85,,,91.670000,97.920000,95.830000, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,530
2009,HM0,OHR,"Human Rights, Office of",Expeditious adjudications: Commission cases adjudicated within 18 months of certification.,Percentage,Outcome,Up is Better,Annual,75,,,,57.140000,57.140000,76.19%,Partially Achieved,EQUAL JUSTICE PROGRAM,531
2009,HM0,OHR,"Human Rights, Office of",Expeditious case processing: Newly filed cases processed within 5 business days.,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,EQUAL JUSTICE PROGRAM,532
2009,HM0,OHR,"Human Rights, Office of",Language access awareness and education: LEP constituents that gain knowledge of language access rights,Percentage,Outcome,Up is Better,Quarterly,75,,74.600000,74.640000,,74.630000,100%,Partially Achieved,EQUAL JUSTICE PROGRAM,533
2009,HM0,OHR,"Human Rights, Office of",Mediation settlements: Mediations that lead to settlement agreements.,Percentage,Outcome,Up is Better,Quarterly,42,96.880000,62.710000,34.210000,36.780000,49.610000, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,534
2009,AD0,OIG,"Inspector General, Office of the",Criminal/civil resolutions obtained in MFCU,Raw Number,Output,Up is Better,Quarterly,12,6,4,1,8,19, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,535
2009,AD0,OIG,"Inspector General, Office of the",Inspections/Evalution reports issued,Raw Number,Output,Up is Better,Quarterly,10,2,,,14,16, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",536
2009,AD0,OIG,"Inspector General, Office of the",Investigation complaints evaluated with ten days of receipt in division,Percentage,Output,Up is Better,Quarterly,80,100,80.810000,80.810000,100,90.430000, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,537
2009,AD0,OIG,"Inspector General, Office of the",Potential monetary benefits resulting from audits,Dollar Amount,Outcome,Up is Better,Quarterly,15,2.400000,4.300000,40.500000,3.100000,50.300000, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",538
2009,AD0,OIG,"Inspector General, Office of the",number of final audit report issued (financial/performance).,Raw Number,Output,Up is Better,Quarterly,26,5,12,12,5,34, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",539
2009,BZ0,OLA,"Latino Affairs, Office on",Number of Language Access Act covered agencies receiving technical assistance. ,Raw Number,Output,Up is Better,Quarterly,10,6,,,8,14, > 100%,Fully Achieved,ADVOCACY PROGRAM,540
2009,BZ0,OLA,"Latino Affairs, Office on",Number of partnerships formed with Latino-serving organizations and government agencies (community-based/public/private) to increase knowledge and access to services for Latino community. ,Raw Number,Output,Up is Better,Quarterly,40,27,,,17,44, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,541
2009,BZ0,OLA,"Latino Affairs, Office on",Number served by organizations receiving funding ,Raw Number,Output,Up is Better,Quarterly,5500,3625,,,14576,18201, > 100%,Fully Achieved,COMM. BASED PROGRAMS,542
2009,BZ0,OLA,"Latino Affairs, Office on",Percent of clients at non-profits funded by OLA that report satisfactory experiences with programs and personnel.,Percentage,Quality,Up is Better,Annual,70,,,,75.970000,75.970000, > 100%,Fully Achieved,COMM. BASED PROGRAMS,543
2009,TK0,OMPTD,"Motion Pictures and Television, Office of",Number of productions filmed in the District,Raw Number,Demand,Up is Better,Annual,300,,,,326,326, > 100%,Fully Achieved,"MOTION PICTURE & TV DEVELOP, OFFICE OF",544
2009,TK0,OMPTD,"Motion Pictures and Television, Office of",Number of temporary job and training opportunities in the motion picture and television industry. ,Raw Number,Demand,Up is Better,Annual,2100,,,,2600,2600, > 100%,Fully Achieved,"MOTION PICTURE & TV DEVELOP, OFFICE OF",545
2009,TK0,OMPTD,"Motion Pictures and Television, Office of",Percent of all forms of contact/outreach made that result in better position for the District/result in actual filming.,Percentage,Outcome,Up is Better,Annual,30,,,,74.940000,74.940000, > 100%,Fully Achieved,"MOTION PICTURE & TV DEVELOP, OFFICE OF",546
2009,TK0,OMPTD,"Motion Pictures and Television, Office of",Percent of filmmakers that rank the overall film experience in DC as satisfactory or most satisfactory,Percentage,Quality,Up is Better,Annual,85,,,,100,100, > 100%,Fully Achieved,"MOTION PICTURE & TV DEVELOP, OFFICE OF",547
2009,BD0,OP,"Planning, Office of",# of focus issued studied by zoning regulations review task force that are available for online review by the public,Raw Number,Output,Up is Better,Quarterly,6,1,1,2,2,6,100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,548
2009,BD0,OP,"Planning, Office of",# of new workforce partnerships created that provide Green Collar job skills,Raw Number,Output,Up is Better,Annual,5,,,,6,6, > 100%,Fully Achieved,LONG RANGE PLANNING,549
2009,BD0,OP,"Planning, Office of",$ of historic homeowner grants issued,Raw Number,Output,Up is Better,Quarterly,750000,376221,299450,124589,92001,892261, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,550
2009,BD0,OP,"Planning, Office of",% change in transit ridership,Percentage,Outcome,Up is Better,Annual,2,,,,2.170000,2.170000, > 100%,Fully Achieved,LONG RANGE PLANNING,551
2009,BD0,OP,"Planning, Office of",% change to citizens access to fresh and healthy food relative to the baseline,Percentage,Outcome,Up is Better,Annual,5,,,,10,10, > 100%,Fully Achieved,LONG RANGE PLANNING,552
2009,BD0,OP,"Planning, Office of",% of Development Review reports that meet the expectations of boards/commissions,Percentage,Outcome,Up is Better,Quarterly,90,90.770000,92.190000,96.230000,91.890000,92.690000, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,553
2009,BD0,OP,"Planning, Office of",% of OP planning studies approved by the Council,Percentage,Efficiency,Up is Better,Quarterly,90,100,100,,100,100, > 100%,Fully Achieved,NEGRHOOD PLNING REVITALIZATION & DESIGN,554
2009,BD0,OP,"Planning, Office of","% of approved PUD, private school, and campus plans that include TDM measures",Percentage,Efficiency,Up is Better,Quarterly,60,80,75,75,100,77.780000, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,555
2009,BD0,OP,"Planning, Office of",% of completed zoning and preservation conceptual design reviews for DC governement projects,Percentage,Outcome,Up is Better,Quarterly,100,75,75.680000,128.210000,86.110000,92.360000,92%,Partially Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,556
2009,BD0,OP,"Planning, Office of",% of customers who have the data & analysis needed to fulfill their role in planning the city & influencing quality neighborhood outcomes,Percentage,Outcome,Up is Better,Quarterly,95,91.580000,95.420000,95.730000,94.090000,94.140000,99.09%,Partially Achieved,LONG RANGE PLANNING,557
2009,BD0,OP,"Planning, Office of",% of identified capital projects where preservation consultation has been initiated or design reviews completed,Percentage,Outcome,Up is Better,Quarterly,75,,,59.260000,171.430000,82.350000, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,558
2009,BD0,OP,"Planning, Office of",% of implementation items achieved or underway within three years,Percentage,Efficiency,Up is Better,Annual,75,,,,76.740000,76.740000, > 100%,Fully Achieved,NEGRHOOD PLNING REVITALIZATION & DESIGN,559
2009,BD0,OP,"Planning, Office of",Change in District population,Percentage,Outcome,Up is Better,Annual,0.3,,,,0.670000,0.670000, > 100%,Fully Achieved,LONG RANGE PLANNING,560
2009,BD0,OP,"Planning, Office of",Change in median home sales price,Percentage,Outcome,Up is Better,Annual,6.6,,,,0,0,0%,Not Achieved,LONG RANGE PLANNING,561
2009,BD0,OP,"Planning, Office of",Change in median household income,Percentage,Outcome,Up is Better,Annual,0.9,,,,6.660000,6.660000, > 100%,Fully Achieved,LONG RANGE PLANNING,562
2009,BD0,OP,"Planning, Office of",Change in retail indicators relative to the baseline,Percentage,Outcome,Up is Better,Annual,0,,,,,N/A,No Data,Not Rated Insufficient Data,LONG RANGE PLANNING,563
2009,BD0,OP,"Planning, Office of","Initiate facility plans, identify public-private partnerships or co-location opportunities, and conduct demographic analyses for two agencies",Raw Number,Output,Up is Better,Annual,2,,,,2,2,100%,Fully Achieved,LONG RANGE PLANNING,564
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number  of employees completed 2009 individual goals and objectives,Raw Number,Output,Up is Better,Quarterly,364,0,0,0,0,0,0.00%,Not Achieved,,565
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of employees participated in performance review,Raw Number,Output,Up is Better,Quarterly,270,0,0,0,259,259,95.93%,Partially Achieved,AGENCY MANAGEMENT,566
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of existing and new School Improvement Teams established,Raw Number,Output,Up is Better,Quarterly,20,12,2,0,6,20,100%,Fully Achieved,AGENCY MANAGEMENT,567
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of modernization and new projects on time,Raw Number,Output,Up is Better,Quarterly,23,12,4,7,0,23,100%,Fully Achieved,AGENCY MANAGEMENT,568
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of modernization and new projects within budget,Raw Number,Output,Up is Better,Quarterly,23,12,4,7,0,23,100%,Fully Achieved,AGENCY MANAGEMENT,569
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of work orders cleared,Raw Number,Output,Up is Better,Quarterly,17000,4594,4793,4793,5650,19830, > 100%,Fully Achieved,AGENCY MANAGEMENT,570
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Percentage of contract $ amount awarded to CBEs,Percentage,Output,Up is Better,Quarterly,50,49.900000,44.350000,67.610000,81.500000,64.030000, > 100%,Fully Achieved,,571
2009,GM0,OPEFM,"ED Facilities Modernization, Office of Public",number of new work order requests completed,Raw Number,Output,Up is Better,Quarterly,14823,2175,3256,4225,5167,14823,100%,Fully Achieved,AGENCY MANAGEMENT,572
2009,BU0,OPGS,"Partnerships and Grant Services, Office of",# of D.C. agencies attending donation training,Raw Number,Output,Up is Better,Semi-annual,30,,43,,,43, > 100%,Fully Achieved,DONATIONS,573
2009,BU0,OPGS,"Partnerships and Grant Services, Office of",# of D.C. agencies attending grants training,Raw Number,Outcome,Up is Better,Annual,20,,,,16,16,80.00%,Partially Achieved,GRANTS DEVELOPMENT,574
2009,BU0,OPGS,"Partnerships and Grant Services, Office of",# of data elements added to the Grants Made Database,Raw Number,Output,Up is Better,Semi-annual,10,,5,,0,5,50%,Not Achieved,SUB-GRANTS,575
2009,BU0,OPGS,"Partnerships and Grant Services, Office of","% of D.C. agencies complying with DCMR, Title 1 Chapter 50 Rules",Percentage,Efficiency,Up is Better,Annual,40,,,,46.880000,46.880000, > 100%,Fully Achieved,SUB-GRANTS,576
2009,BU0,OPGS,"Partnerships and Grant Services, Office of",% of D.C. agencies complying with the donations process,Percentage,Output,Up is Better,Semi-annual,65,,,,72.090000,72.090000, > 100%,Fully Achieved,DONATIONS,577
2009,RK0,ORM,"Risk Management, Office of",Annual incremental growth in the Medical Liability Captive Insurance Company (MLCIC),Dollar Amount,Outcome,Up is Better,Annual,8757902,,,,8929736,8929736, > 100%,Fully Achieved,RISK FINANCING DIVISION,578
2009,RK0,ORM,"Risk Management, Office of",Average cost per injury per claim,Raw Number,Output,Down is Better,Annual,4317,,,,10694.960000,10694.960000,40.36%,Not Achieved,RISK FINANCING DIVISION,579
2009,RK0,ORM,"Risk Management, Office of",Call Center Complaint to Compliment ratio,Ratio,Outcome,Down is Better,Annual,1.1,,,,,N/A,No Data,Not Rated Insufficient Data,RISK FINANCING DIVISION,580
2009,RK0,ORM,"Risk Management, Office of",Number of agencies participating in the Return to Work and/or District wide Intranet Light/Modified Job Depository,Raw Number,Demand,Up is Better,Annual,19,,,,18,18,94.74%,Partially Achieved,RISK FINANCING DIVISION,581
2009,RK0,ORM,"Risk Management, Office of",Number of environmental and safety inspections/ re-inspections at District Government buildings,Raw Number,Outcome,Up is Better,Annual,470,,,,430,430,91.49%,Partially Achieved,RISK INDENTIFICATION & ANALYSIS,582
2009,RK0,ORM,"Risk Management, Office of",Percentage of District Government vendors in compliance with ORM minimum Insurance requirements ,Percentage,Outcome,Up is Better,Annual,25,,,,100,100, > 100%,Fully Achieved,RISK FINANCING DIVISION,583
2009,RK0,ORM,"Risk Management, Office of","Percentage of District vehicles with affixed ""Hows My Driving?"" bumper sticker and Accident Reporting Procedure packets",Percentage,Output,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,584
2009,RK0,ORM,"Risk Management, Office of",Percentage of agencies participating in the Return to Work and/or District wide Intranet Light/Modified Job Depository,Percentage,Output,Up is Better,Annual,50,,,,,N/A,No Data,Not Rated Insufficient Data,RISK FINANCING DIVISION,585
2009,RK0,ORM,"Risk Management, Office of",Reduce the District�s % of insurable financial risk with the implementation of a comprehensive Property Insurance Program,Percentage Change Over Time,Outcome,Up is Better,Annual,0,,,,,N/A,No Data,Not Rated Insufficient Data,RISK FINANCING DIVISION,586
2009,RK0,ORM,"Risk Management, Office of",Total Cost of Disability Compensation Program (these amounts reflect settlements and adverse awards against DCP). ,Dollar Amount,Outcome,Down is Better,Annual,20808929,,,,22063692,22063692,94.31%,Partially Achieved,RISK FINANCING DIVISION,587
2009,RK0,ORM,"Risk Management, Office of",Total amount of lost time (days) in Disability Compensation Program,Raw Number,Output,Down is Better,Annual,393843,,,,327700,327700, > 100%,Fully Achieved,RISK FINANCING DIVISION,588
2009,RK0,ORM,"Risk Management, Office of",Total cost savings for the Return to Work Program,Raw Number,Output,Up is Better,Annual,2943,,,,3281,3281, > 100%,Fully Achieved,RISK FINANCING DIVISION,589
2009,BA0,OS,"Secretary, Office of the",Current and historical documents digitized and available via website,Raw Number,Output,Up is Better,Quarterly,600,276,136,343,77,832, > 100%,Fully Achieved,"DOCUMENTS & ADMIN. ISSUANCE, OFFICE OF",590
2009,BA0,OS,"Secretary, Office of the",DCMR titles updated,Raw Number,Output,Up is Better,Semi-annual,28,,0,,31,31, > 100%,Fully Achieved,"DOCUMENTS & ADMIN. ISSUANCE, OFFICE OF",591
2009,BA0,OS,"Secretary, Office of the",Notary processes automated,Raw Number,Efficiency,Up is Better,Semi-annual,2,,1,,1,2,100%,Fully Achieved,NOTARY COMMISSION & AUTHENTICATIONS,592
2009,BA0,OS,"Secretary, Office of the",Number of ceremonial documents processed,Raw Number,Demand,Up is Better,Quarterly,2000,342,377,433,367,1519,75.95%,Partially Achieved,CEREMONIAL SERVICES,593
2009,BA0,OS,"Secretary, Office of the",Number of foreign delations served,Raw Number,Demand,Up is Better,Quarterly,350,95,83,99,54,331,94.57%,Partially Achieved,INTERNATION RELATIONS & PROTOCOL,594
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Number of DC residents issued GED credentials according to the 2008 GED Testing Program Statistical Report as issued by the American Council on Education/GED Testing Service,Raw Number,Output,Up is Better,Annual,0,,,,3519,3519,No Data,Not Rated Insufficient Data,TEACHING & LEARNING,595
2009,GD0,OSSE,"Superintendent of Education, Office of the State","Percent of adult learners served by the OSSE-funded community-based Adult and Family Education programs who were both pre- and post-tested, and received  the requisite minimum 12 hours of instruction who advanced at minimum one functional literacy level",Percentage,Outcome,Up is Better,Annual,85,,,,,N/A,No Data,Not Rated Insufficient Data,TEACHING & LEARNING,596
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of appropriately licensed principal and assistant principals (only applies to DCPS),Raw Number,Outcome,Up is Better,Annual,0,,,,52.800000,52.800000,No Data,Not Rated Insufficient Data,TEACHING & LEARNING,597
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of appropriately licensed teachers (only applies to DCPS),Raw Number,Outcome,Up is Better,Annual,88,,,,83.300000,83.300000,94.66%,Partially Achieved,TEACHING & LEARNING,598
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of core courses taught by highly qualified teachers (HQTs),Raw Number,Quality,Up is Better,Annual,100,,,,66.100000,66.100000,66%,Not Achieved,TEACHING & LEARNING,599
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of districts wherein children with disabilities are meeting the states AYP targets,Raw Number,Outcome,Up is Better,Annual,38,,,,13.300000,13.300000,35%,Not Achieved,TEACHING & LEARNING,600
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of eighth-grade students scoring at or above proficient on the 2009 NAEP Math Assessment,Raw Number,Outcome,Up is Better,Annual,17,,,,13,13,76%,Partially Achieved,TEACHING & LEARNING,601
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of eighth-grade students scoring at or above proficient on the 2009 NAEP Reading Assessment,Raw Number,Outcome,Up is Better,Annual,21,,,,,N/A,No Data,Not Rated Insufficient Data,TEACHING & LEARNING,602
2009,GD0,OSSE,"Superintendent of Education, Office of the State",Percent of elementary students scoring proficient or above on DC-CAS English Language Arts Assessment ,Raw Number,Outcome,Up is Better,Annual,60.53,,,,47.750000,47.750000,78.89%,Partially Achieved,TEACHING & LEARNING,603
