Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2012,BE0,DCHR,"Human Resources, Department of",# of cases reversed/remanded by DC Court of Appeals,Raw Number,Output,Down is Better,Quarterly,1,0,0,1,1,2,50%,Not Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,118
2012,BE0,DCHR,"Human Resources, Department of",# of cases that are continued for hearings,Raw Number,Output,Down is Better,Quarterly,23,4,5,5,2,16, > 100%,Fully Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,119
2012,BE0,DCHR,"Human Resources, Department of",# of classification actions (new job specifications or re-certifications) completed,Raw Number,Output,Down is Better,Quarterly,100,215,452,172,32,871,11%,Not Achieved,COMPENSATION AND CLASSIFICATION,120
2012,BE0,DCHR,"Human Resources, Department of",# of ePerformance training sessions offered to District employees,Raw Number,Output,Up is Better,Quarterly,30,0,8,30,0,38, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,121
2012,BE0,DCHR,"Human Resources, Department of",# of employee appeals for classification or compensation review received,Raw Number,Output,Down is Better,Quarterly,400,4,2,0,0,6, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,122
2012,BE0,DCHR,"Human Resources, Department of",# of position management consultations,Raw Number,Output,Up is Better,Quarterly,24,5,11,8,320,344, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,123
2012,BE0,DCHR,"Human Resources, Department of",# of training seminars for PFRRB members,Raw Number,Output,Up is Better,Quarterly,5,1,1,2,2,6, > 100%,Fully Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,124
2012,BE0,DCHR,"Human Resources, Department of",% of Capital City Fellows & Emerging Leaders accepting District positions upon completion of program,Percentage,Output,Up is Better,Quarterly,25,33.330000,22.22,,14.29,21.88,87.50%,Partially Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,125
2012,BE0,DCHR,"Human Resources, Department of",% of Cases decided within two years,Percentage,Output,Up is Better,Quarterly,100,98.010000,97.56,97.63,97.92,97.78,97.78%,Partially Achieved,COMPLIANCE AND LEGAL ADMINISTRATION               ,126
2012,BE0,DCHR,"Human Resources, Department of",% of Employee Performance Reviews Completed on Schedule ,Percentage,Output,Up is Better,Quarterly,60,69.520000,69.52,69.52,69.52,69.52, > 100%,Fully Achieved,COMPENSATION AND CLASSIFICATION,127
2012,BE0,DCHR,"Human Resources, Department of",% of External salary surveys completed within 14 days or survey deadline,Percentage,Output,Up is Better,Quarterly,95,100,94.44,94.12,86.21,92.31,97.17%,Partially Achieved,COMPENSATION AND CLASSIFICATION,128
2012,BE0,DCHR,"Human Resources, Department of",% of electronic recruitment processing completed within 48 hours for Tier III agencies ,Percentage,Output,Up is Better,Quarterly,90,46.920000,70.97,55,72.97,59.26,65.84%,Not Achieved,AGENCY MANAGEMENT PROGRAM,129
2012,BE0,DCHR,"Human Resources, Department of",% of employees enrolled in Direct Deposit,Percentage,Output,Up is Better,Quarterly,92,91.960000,94.64,95.79,94.99,94.35, > 100%,Fully Achieved,BENEFITS AND RETIREMENT SERVICES                  ,130
2012,BE0,DCHR,"Human Resources, Department of",% of employees participating in Deferred Compensation,Percentage,Output,Up is Better,Quarterly,40,43.240000,44.36,43.87,44.98,44.11, > 100%,Fully Achieved,BENEFITS AND RETIREMENT SERVICES                  ,131
2012,BE0,DCHR,"Human Resources, Department of",Average time (hours) spent per employee in WDA instructor led training,Raw Number,Output,Up is Better,Quarterly,10,5.130000,8.53,2.9,4.5,21.06, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,132
2012,BE0,DCHR,"Human Resources, Department of",Average time (hours) spent per employee in WDA training  online,Raw Number,Output,Up is Better,Quarterly,5,1.700000,1.87,0,1.54,5.11, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,133
2012,BE0,DCHR,"Human Resources, Department of",Employees enrolled in ESS,Percentage,Output,Up is Better,Quarterly,90,96.540000,96.55,96.3,95.84,96.31, > 100%,Fully Achieved,BENEFITS AND RETIREMENT SERVICES                  ,134
2012,BE0,DCHR,"Human Resources, Department of",Number of Certified Public Managers transitioning into management positions and/or leadership roles within one year of certification ,Percentage,Output,Up is Better,Quarterly,40,0,8.33,46.28,0,16.09,40.22%,Not Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,135
2012,BE0,DCHR,"Human Resources, Department of",Number of employees utilizing the new Learning Management System (LMS),Raw Number,Output,Up is Better,Quarterly,3000,0,281,149,11922,12352, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT ADMINISTRATION              ,136
2012,BE0,DCHR,"Human Resources, Department of",Percent of Overall Customer Satisfaction,Percentage,Quality,Up is Better,Quarterly,80,97.570000,96.12,95.73,94.69,95.82, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,137
2012,BE0,DCHR,"Human Resources, Department of",Percent of applicants reporting satisfied or extremely satisfied with DCHR customer service.,Percentage,Quality,Up is Better,Quarterly,95,97.570000,96.12,95.73,94.69,95.82, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,138
2012,BE0,DCHR,"Human Resources, Department of",Percent of management employees reporting satisfaction with human resources services,Percentage,Quality,Up is Better,Quarterly,98,97.140000,94.12,100,,97.18,99.17%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,139
2012,BE0,DCHR,"Human Resources, Department of",Percent of new position descriptions written with minimum qualifications,Percentage,Output,Up is Better,Quarterly,90,5.410000,12.96,6.25,4.35,7.97,9%,Not Achieved,COMPENSATION AND CLASSIFICATION,140
2012,BE0,DCHR,"Human Resources, Department of",Percent of non-management employees reporting satisfaction with human resources services,Percentage,Quality,Up is Better,Quarterly,98,95.760000,91.49,95.58,94.69,94.85,97%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,141
2012,BE0,DCHR,"Human Resources, Department of",Percentage of MSS Employees that are District Residents,Percentage,Outcome,Up is Better,Quarterly,45,37.200000,37.27,37.37,37.37,37.31,83%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,142
2012,BE0,DCHR,"Human Resources, Department of",Percentage of responses to customer inquiries received by �Ask the Director� within 24 hours,Percentage,Efficiency,Up is Better,Quarterly,95,100,100,98.78,100,99.73, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,143
2012,BE0,DCHR,"Human Resources, Department of","Sick Leave Hours Used per 1,000 Hours Worked ",Percentage,Output,Down is Better,Quarterly,5,4.920000,4.92,5.24,5.08,5.04,99.28%,Partially Achieved,BENEFITS AND RETIREMENT SERVICES                  ,144
2012,BE0,DCHR,"Human Resources, Department of",Total Number of Vacancies  ,Ratio,Output,Down is Better,Quarterly,800,544,466,508,535,513.25, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,145
2012,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from About Face Program ,Raw Number,Output,Up is Better,Semi-annual,90,,74,,110,184, > 100%,Fully Achieved,YOUTH PROGRAMS,146
2012,FK0,DCNG,"National Guard, District of Columbia",# of completion/graduates from Youth Leaders Camp ,Raw Number,Output,Up is Better,Annual,100,,,,97,97,97%,Partially Achieved,YOUTH PROGRAMS,147
2012,FK0,DCNG,"National Guard, District of Columbia",# of participants from Drug Education for Youth (DEFY) program ,Raw Number,Output,Up is Better,Annual,60,,,,240,240, > 100%,Fully Achieved,YOUTH PROGRAMS,148
2012,FK0,DCNG,"National Guard, District of Columbia",# of participants from Youth Challenge program (DCYCP) ,Raw Number,Output,Up is Better,Semi-annual,100,,33,,44,77,77.00%,Partially Achieved,YOUTH PROGRAMS,149
2012,FK0,DCNG,"National Guard, District of Columbia",End strength,Raw Number,Output,Up is Better,Annual,2654,,,,2564,2564,97%,Partially Achieved,"JOINT FORCE HEADQUARTERS, DC",150
2012,FK0,DCNG,"National Guard, District of Columbia",Number of Counter Drug Operation ,Raw Number,Output,Up is Better,Quarterly,50,8,4,13,26,51, > 100%,Fully Achieved,"JOINT FORCE HEADQUARTERS, DC",151
2012,FK0,DCNG,"National Guard, District of Columbia",Nunber of Civil Support Team exercise hours ,Raw Number,Output,Up is Better,Quarterly,5600,780,1809,560,3205,6354, > 100%,Fully Achieved,"JOINT FORCE HEADQUARTERS, DC",152
2012,FK0,DCNG,"National Guard, District of Columbia",Nunber of Preparedness exercises ,Raw Number,Output,Up is Better,Quarterly,20,1,2,3,2,8,40%,Not Achieved,"JOINT FORCE HEADQUARTERS, DC",153
2012,BY0,DCOA,"Aging, District of Columbia Office on",Average time (days) to close ADRC cases,Ratio,Input,Down is Better,Quarterly,14,3,3,2,2,2.36, > 100%,Fully Achieved,,154
2012,BY0,DCOA,"Aging, District of Columbia Office on",Number of elderly and disabled customers served for all services by DCOA/ADRC,Raw Number,Input,Up is Better,Quarterly,10800,3005,4309,2001,1700,11015, > 100%,Fully Achieved,,155
2012,BY0,DCOA,"Aging, District of Columbia Office on",Number of new customers served by ADRC age 18-59,Raw Number,Outcome,Up is Better,Quarterly,700,193,199,178,186,756, > 100%,Fully Achieved,,156
2012,BY0,DCOA,"Aging, District of Columbia Office on",Number of organized aging in place programs and senior villages operational,Raw Number,Input,Up is Better,Quarterly,3,3,3,2,0,8, > 100%,Fully Achieved,,157
2012,BY0,DCOA,"Aging, District of Columbia Office on",Number of persons attending DCOA/ADRC outreach events and activities,Raw Number,Input,Up is Better,Quarterly,34000,8873,4191,5937,7413,26414,77.69%,Partially Achieved,,158
2012,BY0,DCOA,"Aging, District of Columbia Office on",Number of satellite offices established in Senior Housing communities (assertive case management delivery model),Raw Number,Input,Up is Better,Quarterly,4,2,2,1,0,5, > 100%,Fully Achieved,,159
2012,BY0,DCOA,"Aging, District of Columbia Office on","Number of seniors receiving health promotion, nutrition education, and counseling programs at centers and network sites",Raw Number,Output,Up is Better,Quarterly,9900,4403,4303,3729,4065,16500, > 100%,Fully Achieved,,160
2012,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of Wellness Center participants who increase their awareness and adopt healty behaviors as identified by improvements in their overall health (evidence based health outcomes),Percentage,Output,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,,161
2012,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of persons requesting and receiving nutritious meals,Percentage,Demand,Up is Better,Quarterly,98,100,100,100,100,100, > 100%,Fully Achieved,,162
2012,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of scheduled monitoring reports defined by agency monitoring plan completed for each grant award,Percentage,Input,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,,163
2012,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of seniors seeking employment that receive job placements,Percentage,Output,Up is Better,Quarterly,50,100,100,100,100,100, > 100%,Fully Achieved,,164
2012,BY0,DCOA,"Aging, District of Columbia Office on",Percentage of sub grantees budget spent on programmatic cost,Percentage,Input,Up is Better,Quarterly,92,100,100,100,100,100, > 100%,Fully Achieved,,165
2012,BY0,DCOA,"Aging, District of Columbia Office on",Value of competitive grants awarded,Raw Number,Input,Up is Better,Annual,7147000,,,,6581757,6581757,92%,Partially Achieved,,166
2012,BJ0,DCOZ,"Zoning, Office of",# of BZA cases filed,Raw Number,Demand,Neutral,Quarterly,0,28,46,48,44,166,Not Rated W,Workload Measure,ZONING SERVICES,167
2012,BJ0,DCOZ,"Zoning, Office of",# of BZA orders issued,Raw Number,Output,Neutral,Quarterly,0,37,34,45,31,147,Not Rated W,Workload Measure,ZONING SERVICES,168
2012,BJ0,DCOZ,"Zoning, Office of",# of ZC cases filed,Raw Number,Demand,Neutral,Quarterly,0,16,11,13,19,59,Not Rated W,Workload Measure,ZONING SERVICES,169
2012,BJ0,DCOZ,"Zoning, Office of",# of ZC orders issued,Raw Number,Output,Neutral,Quarterly,0,10,11,18,7,46,Not Rated W,Workload Measure,ZONING SERVICES,170
2012,BJ0,DCOZ,"Zoning, Office of",% of BZA hearings scheduled within 4 months of application acceptance (excluding recess month),Percentage,Efficiency,Up is Better,Quarterly,90,87.500000,63.83,73.91,100,80.59,89.54%,Partially Achieved,ZONING SERVICES,171
2012,BJ0,DCOZ,"Zoning, Office of",% of BZA summary orders issued within 2 weeks of decision,Percentage,Efficiency,Up is Better,Quarterly,98,87.500000,96.88,100,100,95.69,97.64%,Partially Achieved,,172
2012,BJ0,DCOZ,"Zoning, Office of",% of website inquiries responded to within 24 hours or the next business day,Percentage,Efficiency,Up is Better,Quarterly,98,92.060000,100,100,98.41,97.46,99.45%,Partially Achieved,ZONING SERVICES,173
2012,BJ0,DCOZ,"Zoning, Office of",% of zoning certifications completed within 2 weeks,Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,ZONING SERVICES,174
2012,FH0,DCPC,"Police Complaints, Office of",Number of outreach activities sponsored or attended by OPC,Raw Number,Output,Up is Better,Quarterly,24,3,7,7,10,27, > 100%,Fully Achieved,PUBLIC RELATIONS,175
2012,FH0,DCPC,"Police Complaints, Office of",Percent of Complaint Examiner decisions issued within 120 days,Percentage,Efficiency,Up is Better,Quarterly,90,,100,100,83.33,92.86, > 100%,Fully Achieved,COMPLAINT RESOLUTION,176
2012,FH0,DCPC,"Police Complaints, Office of",Percent of complaints resolved through mediation,Percentage,Outcome,Up is Better,Quarterly,9,6.490000,10.71,7.87,4.46,7.18,79.80%,Partially Achieved,,177
2012,FH0,DCPC,"Police Complaints, Office of",Percentage of investigations completed and reports produced within six months,Percentage,Outcome,Up is Better,Quarterly,75,65.820000,66.27,56.32,44.64,57.06,76.08%,Partially Achieved,,178
2012,CE0,DCPL,"Public Library, District of Columbia",Annual circulation of books and other library materials,Raw Number,Quality,Up is Better,Quarterly,3365375,792051,843913,822785,904564,3363313,99.94%,Partially Achieved,LIBRARY SERVICES                                  ,179
2012,CE0,DCPL,"Public Library, District of Columbia",Attendance at programs for children in their 1st five years,Raw Number,Outcome,Up is Better,Quarterly,118509,29346,32882,35273,33303,130804, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,180
2012,CE0,DCPL,"Public Library, District of Columbia",CIrculation of childrens materials,Raw Number,Quality,Up is Better,Quarterly,916161,259794,277524,261399,288390,1087107, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,181
2012,CE0,DCPL,"Public Library, District of Columbia",Cardholders as a % of total population,Percentage,Demand,Up is Better,Quarterly,50,54.220000,40.88,52.74,52.03,49.97,99.94%,Partially Achieved,LIBRARY SERVICES                                  ,182
2012,CE0,DCPL,"Public Library, District of Columbia",Circulation per capita,Percentage,Quality,Up is Better,Annual,5.25,,,,544.23,544.23, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,183
2012,CE0,DCPL,"Public Library, District of Columbia",Number of Card Holders,Raw Number,Quality,Up is Better,Annual,305000,,,,321544,321544, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,184
2012,CE0,DCPL,"Public Library, District of Columbia",Number of GED practice tests administered,Raw Number,Outcome,Up is Better,Quarterly,1000,221,240,252,223,936,93.60%,Partially Achieved,LIBRARY SERVICES                                  ,185
2012,CE0,DCPL,"Public Library, District of Columbia",Number of adult learners seeking assistance,Raw Number,Outcome,Up is Better,Quarterly,3284,582,736,801,733,2852,86.85%,Partially Achieved,LIBRARY SERVICES                                  ,186
2012,CE0,DCPL,"Public Library, District of Columbia",Number of attendees at Library sponsored programs,Raw Number,Outcome,Up is Better,Quarterly,235701,55756,58897,64832,79835,259320, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,187
2012,CE0,DCPL,"Public Library, District of Columbia",Number of books downloaded,Raw Number,Quality,Up is Better,Quarterly,61753,28057,33548,36973,41835,140413, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,188
2012,CE0,DCPL,"Public Library, District of Columbia",Number of new Library Cards for Children,Raw Number,Demand,Up is Better,Quarterly,4510,1171,1084,975,1300,4530, > 100%,Fully Achieved,LIBRARY SERVICES                                  ,189
2012,CE0,DCPL,"Public Library, District of Columbia",Number of new library cards for teens,Raw Number,Demand,Up is Better,Quarterly,11428,2363,3041,2309,2915,10628,93.00%,Partially Achieved,LIBRARY SERVICES                                  ,190
